sedalea,sedaleaname,fips,stateabb,gslo,gshi,urban,suburb,town,rural,locale_city_large,locale_city_midsize,locale_city_small,locale_suburb_large,locale_suburb_midsize,locale_suburb_small,locale_town_fringe,locale_town_distant,locale_town_remote,locale_rural_fringe,locale_rural_distant,locale_rural_remote,avgrdall,pernam,perasn,perhsp,perblk,perwht,perfl,perrl,perfrl,perecd,perell,perspeced,totenrl,diffexpecd_blkwht,diffexpecd_hspwht,diffexpecd_namwht,diffexpecd_asnwht,hswhtblk,hswhthsp,hsflnfl,hsecdnec,rswhtblk,rswhthsp,rsflnfl,rsecdnec,diffexpmin2_blkwht,diffexpmin2_hspwht,diffexpmin2_namwht,diffexpmin2_asnwht,sesavgall,sesavgasn,sesavgblk,sesavghsp,sesavgnam,sesavgwht,sesavgwhtblk,sesavgwhthsp,lninc50avgall,baplusavgall,unempavgall,snapavgall,povertyavgall,single_momavgall,lninc50avgasn,baplusavgasn,unempavgasn,snapavgasn,povertyavgasn,single_momavgasn,lninc50avgblk,baplusavgblk,unempavgblk,snapavgblk,povertyavgblk,single_momavgblk,lninc50avghsp,baplusavghsp,unempavghsp,snapavghsp,povertyavghsp,single_momavghsp,lninc50avgnam,baplusavgnam,unempavgnam,snapavgnam,povertyavgnam,single_momavgnam,lninc50avgwht,baplusavgwht,unempavgwht,snapavgwht,povertyavgwht,single_momavgwht,sesavgwhtasn,sesavgwhtnam,urbanicity
4900180,Daggett District,49,UT,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15.212121,.012150372,.0031034513,.050841589,.0035936285,.91166019,.16686946,.1133376,.28020707,.31335014,.0045239707,.11293069,91.27272727272727,0,-.0039772731,0,0,.084203482,.044239957,.0060828244,.002539495,.037037037,.023804169,.0048768618,.0032706179,.083333336,.02684164,.022779318,0,.85176522,,,,,.87311047,,,10.832323,.16184317,.059101805,.042160079,.084213413,.044266149,,,,,,,,,,,,,,,,,,,,,,,,,10.834799,.17406721,.055891961,.043596137,.078169398,.054426566,,,Rural
4900210,Davis District,49,UT,Pre-Kindergarten,12,.075884968,.86030912,0,.063805886,0,0,.075884968,.86030912,0,0,0,0,0,.063805886,0,0,5889.271,.0043106079,.016811963,.091415159,.014224805,.84552193,.18697655,.071976498,.25895303,.24908493,.06592562,.24718866,35335.62657356262,.070624851,.10554205,.097496681,.045467384,.10758797,.098024972,.09229704,.095901005,.021423809,.070286669,.095507994,.10913495,.054968424,.073343456,.065450996,.027824951,1.1660929,1.2702749,.20883845,.005502495,.50933516,1.2945908,1.0923419,1.2796793,11.179317,.35006067,.040214669,.058137786,.064211354,.10919429,11.143934,.36882833,.041816227,.036265109,.081806585,.14614151,10.971488,.2675612,.061421771,.12454501,.16961266,.20684183,10.880762,.1599811,.052346408,.11600271,.16787344,.21248636,11.083993,.222046,.039763663,.1351392,.11029521,.14635821,11.208327,.36833629,.038866796,.051890846,.050594911,.097746462,.18841626,.65969086,Suburb
4900240,Duchesne District,49,UT,Pre-Kindergarten,12,0,.0018079721,.40606838,.59212369,0,0,0,.0018079721,0,0,0,0,.40606838,.20426008,.069368787,.3184948,370.95456,.050429929,.0026785946,.062024023,.003688493,.85975951,.30340484,.11174761,.41515243,.39588395,.019282028,.22140883,2225.727272727273,-.0094793681,.026816398,.031036295,.0086276047,.153,.050965872,.018643843,.026438469,.010230224,.020971144,.022537583,.034345806,-.0014498704,.029644124,.043894485,-.0042991284,.43562478,,,-.50527894,-1.5352219,.63646597,,1.1381299,10.955834,.14674796,.053177536,.1038156,.1140548,.11731899,,,,,,,,,,,,,10.849665,.06247782,.091765732,.17109136,.21463096,.13009125,10.64284,.098661982,.18585242,.26978225,.30684736,.40784466,10.965701,.15183249,.043776687,.090408601,.093359016,.099933326,,2.7664571,Rural
4900270,Emery District,49,UT,Pre-Kindergarten,12,0,0,.23292518,.76707482,0,0,0,0,0,0,0,0,.23292518,0,.2234633,.54361153,178.39394,.0052941358,.0031495034,.07824599,.005386705,.90234566,.36425805,.14785478,.51211286,.50732738,.031068871,.19271812,1070.363636363636,.054404005,.12270249,.025236104,.12045661,.28979561,.27389485,.027889375,.040233068,.057782389,.21387476,.036762044,.052320369,.10281635,.2100575,.0017732906,.13127215,.44014955,,,,,.52568007,,,10.82537,.13787103,.048791945,.093618445,.11855461,.095021091,,,,,,,,,,,,,,,,,,,,,,,,,10.842028,.14164834,.047749761,.087153971,.10416917,.09298417,,,Rural
4900300,Garfield District,49,UT,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,73.272728,.022405688,.0035223388,.058265787,.0036906546,.90909618,.34590709,.16210578,.50801289,.5234102,.039676417,.12186136,439.6363636363636,.028620679,.023443658,.023947017,-.067626059,.19697954,.11850926,.018935781,.034248326,.030062195,.04599284,.024885092,.041822646,.042750865,.056794748,.072489202,-.060412139,.49297813,,,,,.58350593,,,10.761879,.22292288,.048933949,.065555811,.13569275,.11601506,,,,,,,,,,,,,,,,,,,,,,,,,10.756667,.23762208,.044842239,.066886187,.11946612,.11026113,,,Rural
4900330,Grand District,49,UT,Pre-Kindergarten,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,124.27273,.060511414,.010869853,.1549955,.006314694,.75879264,.43026587,.10958133,.5398472,.51645434,.079201207,.14834026,745.6363636363636,.0064711808,-.00030060834,.001487741,-.0066385292,.019155391,.0091921026,.0030421687,.0061320364,.0022030191,.0052214023,.0041020666,.0077153565,.0084752878,.0047876462,.0050114458,-.0032576679,.17923063,,,,,.5238505,,,10.675469,.24657027,.063525677,.10090687,.13800742,.15245755,,,,,,,,,,,,,,,,,,,,,,,,,10.708158,.2672492,.048102971,.077181488,.10102553,.13303083,,,Town
4900360,Granite District,49,UT,Pre-Kindergarten,12,0,.9919554,0,.0080446173,0,0,0,.9919554,0,0,0,0,0,.0080446173,0,0,5696.98,.013912109,.047422964,.3285346,.032878909,.53564239,.4467352,.090605214,.5373404,.57386589,.85815561,.55547112,34181.87878972834,.16683829,.19223414,.17718951,.10917503,.14508411,.17317145,.13016759,.18052246,.090601519,.20259687,.16154735,.22311071,.14783221,.18799898,.15593109,.10299208,.39472786,.75278562,-1.455798,-.41238752,-.36873755,.71180278,2.1548996,1.124112,10.949878,.24337424,.059133813,.089564331,.12161295,.17614488,11.041839,.34208947,.05320942,.1187951,.15906216,.12963802,10.53504,.18203394,.093262151,.24996683,.3124111,.33552763,10.736653,.096727639,.069835886,.13027139,.20501836,.21984822,10.723694,.14983127,.081585489,.18789266,.16225304,.30711991,11.008512,.28320429,.052016947,.072085999,.081119753,.16034058,.19793841,1.4075841,Suburb
4900390,Iron District,49,UT,Pre-Kindergarten,12,0,0,.77834225,.22165777,0,0,0,0,0,0,0,0,.77834225,.17210601,.0048986585,.044653099,759.63635,.026921974,.0066266274,.090411171,.0055041634,.84912729,.38904545,.13190533,.52095079,.50966769,.028313719,.14116296,4557.818181818182,-.0045111254,.033094667,.018704411,5.8170408e-06,.15174858,.049060602,.027171524,.02939924,.021721611,.036923684,.035146132,.039237611,.019025272,.038956497,.028379831,-.0036567333,.035293665,,,-.84409827,-1.6941019,.19759332,,1.084795,10.699396,.28064668,.080730811,.10691956,.19752215,.12150824,,,,,,,,,,,,,10.413359,.119619,.091368772,.12672581,.31884679,.15574615,10.413189,.10234279,.20020835,.27958077,.36564466,.30358952,10.732934,.29382682,.074153319,.099794306,.17386937,.11641062,,2.5922587,Town
4900420,Jordan District,49,UT,Pre-Kindergarten,12,0,.89169729,0,.10830268,0,0,0,.89169729,0,0,0,0,0,.10830268,0,0,4571.4395,.0035263158,.020133881,.12348431,.010224954,.80302674,.19705594,.070657745,.2677137,.2510415,.11642003,.36830771,27428.63636363636,.048665307,.1088816,.087858051,.026582051,.087481104,.10245594,.086587124,.08695133,.012043848,.090584144,.094875701,.10333952,.043068249,.089941226,.066802889,.022114847,1.2551854,1.5120568,-.36125535,.32184225,.35464722,1.38529,1.7159371,1.060322,11.283735,.31664863,.044972211,.038895492,.054157197,.1080321,11.334941,.44985124,.035846315,.034619231,.083080523,.096942961,10.8462,.21175408,.118041,.12418114,.14903611,.30401793,10.98212,.16094318,.070302248,.068283692,.1274808,.17211683,10.914956,.11789525,.13722621,.1163113,.17286761,.25665948,11.313421,.33320794,.04014774,.035365533,.041713357,.098278284,-.091069825,1.7274439,Suburb
4900450,Juab District,49,UT,Pre-Kindergarten,12,0,0,.61137235,.38862765,0,0,0,0,0,0,0,.61137235,0,.22828466,.16034298,0,185.25758,.0028593196,.0042936439,.035550579,.004488843,.93808484,.27451754,.12844145,.40295899,.44382417,0,.13349758,1111.545454545455,-.02979368,-.0039762938,.0051191468,.039536312,.11024814,.047913682,.0058063734,.011121041,.010618849,.010868407,.0066003646,.014991816,.016814552,.011577946,.0022594966,.014025314,.44491005,,,,,.4898313,,,10.938068,.15175214,.049327359,.080760613,.1247833,.13892622,,,,,,,,,,,,,,,,,,,,,,,,,10.942468,.15557861,.047321297,.081984423,.11887524,.13071255,,,Town
4900480,Kane District,49,UT,Pre-Kindergarten,12,0,0,.66109067,.33890933,0,0,0,0,0,0,0,0,.66109067,.032326151,0,.30658317,94.439392,.023201767,.0063740001,.040895399,.0026429973,.91790801,.35293981,.16541447,.5183543,.5189476,.009218351,.15695897,566.6363636363636,-.022874977,-.011459396,.1080161,-.024606114,.063562103,.088923544,.016224744,.042404078,.0044613588,.030895451,.021499397,.049601831,.01726863,.030379001,.27564698,.0098357117,.71045309,,,,,.73484707,,,10.728518,.24406727,.045613177,.05898568,.10649367,.074955419,,,,,,,,,,,,,,,,,,,,,,,,,10.728918,.24781939,.044206943,.059155017,.10230773,.077641368,,,Town
4900510,Logan City District,49,UT,Pre-Kindergarten,12,.99699318,0,0,.0030067987,0,0,.99699318,0,0,0,0,0,0,.0030067987,0,0,489.18182,.013203832,.03921539,.25966153,.015934434,.65266597,.47283915,.12474358,.5975827,.59298539,.10612307,.14132798,2935.090909090909,.025950376,.058994215,.048088633,-.0094461562,.064966179,.046435602,.038142417,.063452572,.012796172,.047849335,.050216895,.081519842,.024590954,.047250248,.038957145,-.0073913382,-.025383875,.42703673,,-.8435902,,.1595275,,1.0326247,10.508892,.37086913,.055595316,.099563971,.26201573,.1324417,10.553764,.49770349,.038686443,.05088355,.29054579,.11050041,,,,,,,10.446935,.11700791,.063705049,.16346872,.26756024,.23218301,,,,,,,10.534869,.41634333,.054201949,.086043999,.25204292,.11095252,-.052267317,,City
4900540,Millard District,49,UT,Pre-Kindergarten,12,0,0,.54086757,.45913246,0,0,0,0,0,0,0,0,.54086757,.072325759,0,.3868067,219.75758,.0086837048,.0081520043,.17230912,.0021092433,.79425395,.40617502,.1607558,.56693083,.56565744,.064697437,.16375077,1318.545454545455,-.0019892619,.001801769,.0014713443,.01069764,.097969934,.013170066,.0027499262,.0037218984,.0060996208,.013255274,.0033638116,.0050257947,.0014587087,.012767172,.0041269492,.011283238,.46894482,,,-.95631206,,.71727049,,1.5766432,10.827939,.19534995,.049582962,.092382126,.12724625,.10087429,,,,,,,,,,,,,10.426405,.075446196,.042516064,.2339604,.29866841,.16943015,,,,,,,10.883429,.21105042,.046826605,.072213709,.095323555,.088274337,,,Town
4900570,Morgan District,49,UT,Pre-Kindergarten,12,0,0,.50080538,.49919465,0,0,0,0,0,0,0,.50080538,0,0,.49919465,0,210.07576,.0018334588,.0031058961,.024084462,.0038660632,.95646709,.1161773,.074712165,.19088946,.19140433,.0024833058,.097958878,1260.454545454545,.027288476,.001943877,-.015625322,-.031329587,.046903513,.018314293,.011758677,.018836914,.0025356496,.0029504111,.0076300506,.017159667,.0024655377,.0027610546,.0017968067,.0032519263,1.5365055,,,,,1.5774765,,,11.266967,.32876521,.040998302,.018192766,.036723677,.049673118,,,,,,,,,,,,,,,,,,,,,,,,,11.270417,.32730395,.037787996,.018779907,.030308492,.049367595,,,Town
4900600,Murray District,49,UT,Pre-Kindergarten,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,532.24243,.0072702793,.020909512,.15541866,.028832359,.75151795,.31026641,.071835272,.38210168,.38248491,.088717707,.20375489,3193.454545454545,.071909875,.051588885,.0347257,.017839827,.10031955,.044168178,.041523334,.047470063,.03233761,.040757738,.051951539,.062114127,.064680368,.045332532,.036324367,.010835605,.60764211,1.177501,,-.4842332,,.74234688,,1.2117883,10.911822,.30238235,.052542917,.072956823,.09910126,.16613077,11.122606,.57182163,.038397625,.064661823,.13675046,.11801768,,,,,,,10.604806,.14068878,.061317544,.14242491,.20684353,.23208377,,,,,,,10.955404,.31468689,.052367996,.066994406,.082913972,.15155385,-.29378629,,Suburb
4900630,Nebo District,49,UT,Pre-Kindergarten,12,.000087475302,.63511956,.23207277,.1327202,0,.000087475302,0,.63511956,0,0,.084162697,.14791007,0,.12305206,.0096681369,0,2701.1365,.0048733838,.0063728956,.11046308,.0070944559,.85255694,.32532725,.097552352,.42287958,.36650145,.051541533,.21224359,16206.81818181818,.0088933026,.062906481,.033264115,-.011769905,.12336537,.063503504,.057907529,.05682255,.013488214,.044425286,.069199458,.072013706,.022217222,.044609442,.025083212,.0020302339,1.0006334,1.3971437,,.25711221,,1.0915675,,.83680671,11.088532,.29748389,.049098041,.067930602,.07034713,.089772627,10.795777,.39065644,.051225748,.045970894,.097093217,.099736109,,,,,,,10.830381,.12739724,.074714437,.082038566,.13669492,.10745148,,,,,,,11.115503,.31574643,.04634732,.065413967,.061570201,.086917318,-.076446429,,Suburb
4900660,North Sanpete District,49,UT,Pre-Kindergarten,12,0,0,.11476493,.88523507,0,0,0,0,0,0,0,.11476493,0,.19644897,.31014758,.37863851,188.5303,.007449633,.0030890035,.13203034,.0066099362,.83382773,.43798479,.14240782,.5803926,.57317066,.051134173,.13224755,1131.181818181818,-.00055182871,.035220589,.041854065,.0095014209,.12050512,.11273265,.01217427,.019886833,.019669015,.091201007,.016324477,.025815472,-.0032373986,.089620166,.031202642,-.0082372995,.52892417,,,-.27912572,,.60606766,,.9397468,10.836071,.1902228,.070046186,.068643101,.11564362,.068781354,,,,,,,,,,,,,10.717861,.047844887,.081695549,.11869317,.15658563,.19090068,,,,,,,10.860592,.19871056,.065832965,.065692507,.11039176,.063215017,,,Rural
4900690,North Summit District,49,UT,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,77.439392,.0038419971,.0010325779,.11896173,.0030744413,.85602617,.28661206,.086771123,.37338319,.36802971,.045279074,.1258855,464.6363636363636,0,0,0,0,3.7684269e-09,-3.7721768e-09,-7.5486088e-09,-6.2182814e-09,0,0,0,0,0,0,0,0,1.2481635,,,,,1.3106954,,,11.130288,.24306008,.031721335,.029165484,.065623544,.071101084,,,,,,,,,,,,,,,,,,,,,,,,,11.14511,.25059724,.033830795,.026886443,.055105001,.069294795,,,Rural
4900720,Ogden City District,49,UT,Pre-Kindergarten,12,.9759056,.017357189,0,.0067372215,0,0,.9759056,.017357189,0,0,0,0,0,.0067372215,0,0,1116.9546,.010096825,.0091713043,.47609225,.018617099,.46687511,.69922149,.07976032,.77898186,.75504839,.25827622,.18497846,6701.727272727273,.081873342,.13566501,.1161212,.0073776753,.12193058,.1266201,.22396861,.25048536,.04212413,.16057971,.24379738,.23091939,.1003177,.15680525,.112666,.018409144,-.46648827,.61592346,-1.9522471,-1.3243574,,-.070722178,1.9501387,1.2559295,10.6724,.19192293,.080286697,.15584092,.2054705,.21522008,10.733236,.39186889,.048927311,.063015223,.15046333,.10923927,10.340401,.13777427,.12397951,.23650143,.32707718,.39680785,10.509343,.061680526,.091156721,.21129885,.30112201,.26625979,,,,,,,10.744314,.23497997,.074484833,.13268691,.15291536,.18577154,-.3976678,,City
4900750,Park City District,49,UT,Pre-Kindergarten,12,0,0,.64566797,.35433206,0,0,0,0,0,0,.011576895,.63409108,0,.35433206,0,0,416.25757,.00087254867,.01947926,.17373373,.0041917092,.78417701,.17801628,.026247131,.2042634,.19941288,.074741878,.077637345,2497.545454545455,.017921517,.062353071,-.00018363047,.0016291328,.099005692,.073817469,.051411666,.055712085,.0084690899,.071821734,.04935196,.056637168,.027709356,.070289619,-.0027306769,.0019415311,1.9015815,,,-.41890743,,2.1151235,,2.1892436,11.576929,.62197012,.032569997,.014724417,.073113345,.10378715,,,,,,,,,,,,,10.700793,.18149844,.030430429,.14168632,.2501851,.24765778,,,,,,,11.629058,.67142045,.03519702,.0063334382,.04749576,.086492799,,,Town
4900780,Piute District,49,UT,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,22.469698,.0015288555,.0013186309,.12919392,.011351875,.85327047,.53165561,.19448999,.72614557,.7226485,.027306391,.20035557,134.8181818181818,-.022070361,.0062311245,0,.027777761,.045253247,.068497434,.0026900789,.061398443,.015315567,.036346026,.0036169833,.05187552,.031887759,.038227957,0,.039215684,.14411195,,,,,.26541045,,,10.526907,.17515436,.066388085,.07726898,.17053407,.063305527,,,,,,,,,,,,,,,,,,,,,,,,,10.575649,.17832498,.061440255,.072159611,.14048761,.066978514,,,Rural
4900810,Provo District,49,UT,Pre-Kindergarten,12,.98714727,0,0,.012852709,0,.98714727,0,0,0,0,0,0,0,.012852709,0,0,1172.3223,.010381186,.026628712,.27585214,.0097619165,.63923544,.41143617,.098842539,.5102787,.50717437,.12761113,.14268528,7033.933333310214,.052572627,.13669099,.12411153,-.03577657,.10026029,.12103,.074525923,.10272748,.015570714,.14028323,.097744197,.13278487,.055423323,.13816565,.10729554,-.0285508,.05095429,.058918614,,-.63804609,-1.2218376,.24043548,,.88796985,10.618883,.40833583,.062461991,.083985463,.29817665,.11214352,10.449114,.53960103,.049168039,.051384624,.41003463,.13955918,,,,,,,10.467879,.18222933,.069021977,.15179569,.28275919,.17235039,10.410201,.21273886,.10372367,.2729578,.34140834,.29136464,10.656763,.4549405,.060514424,.068478875,.28962448,.095992111,.53964806,2.0536017,City
4900840,Rich District,49,UT,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.47749645,.52250355,38.166668,.0079239924,.00042881648,.034168415,0,.9464007,.44203874,.088720649,.53075939,.52895522,.016949188,.14853193,229,,-.010164865,.067702338,-.0025945902,,.047281817,.0096485969,.022455402,,.011874308,.012863637,.029063525,,.012791925,.024788147,0,.84391177,,,,,.96644354,,,10.861777,.21821766,.038714413,.040414944,.10703038,.094715007,,,,,,,,,,,,,,,,,,,,,,,,,10.873606,.22559328,.041648366,.036988944,.074065529,.094286673,,,Rural
4900870,Salt Lake District,49,UT,Pre-Kindergarten,12,.97670943,.0027616788,0,.020528885,0,.97670943,0,.0027616788,0,0,0,0,0,.020528885,0,0,2040.1515,.012909863,.047426105,.41207835,.041473832,.42471302,.55313778,.083046995,.63618481,.61876673,.42590377,.27118784,12240.90909090909,.33180335,.39880559,.29466659,.18921757,.2428176,.36029959,.26605573,.34991437,.18032272,.43747497,.33055586,.41599822,.32943806,.40761751,.28007767,.18015583,.3595387,.9803378,-1.3318372,-.84519649,-1.7200274,.8020733,2.1211698,1.6383255,10.793603,.42425871,.05790861,.090492971,.17998578,.17391716,10.736674,.61069238,.044398699,.082673043,.20537414,.10295178,10.374711,.23505141,.11149233,.22581175,.28254062,.29788008,10.529634,.13244075,.07716509,.15184958,.27888846,.23714378,10.247398,.14390017,.20110846,.27694437,.38022375,.39657286,10.889528,.49583939,.047524691,.069496125,.1350484,.14703596,.065179743,3.4470167,City
4900900,San Juan District,49,UT,Pre-Kindergarten,12,0,0,.35740602,.64259398,0,0,0,0,0,0,0,0,.35740602,.061154947,0,.58143902,250.44041,.56426781,.0028032886,.034695201,.0033482339,.38368729,.72443932,.078332804,.8027721,.84562224,.23806952,.12616263,1502.642425363714,-.00062009343,-.0074176877,.15493996,.02795805,.10942736,.056416046,.1911941,.20105353,.011215725,.045869865,.18611503,.19875993,-.012732225,.025152469,.48511222,.020706806,-.79261833,,,,-2.423255,.81834263,,,10.599074,.17857988,.091193624,.16724963,.26795134,.20430963,,,,,,,,,,,,,,,,,,,10.089719,.052699991,.15411998,.28222606,.40060776,.34313634,10.874279,.32399425,.043995209,.077617742,.10150208,.095562585,,3.3490696,Rural
4900930,Sevier District,49,UT,Pre-Kindergarten,12,0,0,.40718365,.59281635,0,0,0,0,0,0,0,0,.40718365,.067129657,.29865894,.22702777,355.60605,.012811082,.0045670145,.04709211,.0054334565,.92612946,.46861801,.14159103,.61020905,.57213753,.015295138,.13827085,2133.636363636364,.0045178216,.0014679383,.0019414377,.014815313,.10865783,.025697105,.0018907557,.0043821326,.0063167512,.0092182951,.0025339639,.0057931473,.009953768,.0089399433,.0078968862,-.0045765005,.29209137,,,,,.36271274,,,10.769096,.17018451,.055993527,.1079879,.13139726,.1076066,,,,,,,,,,,,,,,,,,,,,,,,,10.779042,.17509216,.055329923,.10263073,.12265074,.09994065,,,Rural
4900960,South Sanpete District,49,UT,Pre-Kindergarten,12,0,0,.59726053,.40273947,0,0,0,0,0,0,0,0,.59726053,.38912854,.013610936,0,244.62122,.0083998321,.0040474664,.10764267,.0090168482,.8569544,.37239721,.16207282,.53447002,.54878718,.051047735,.15913105,1467.727272727273,-.0065031322,.0001690519,.0072129481,.0029365944,.074667431,.020402398,.0029298251,.0051726736,.0059816721,.012870817,.0038673477,.0070586423,.012908738,.013627633,.015797909,.0050054295,.11104965,,,-.88269252,,.23419254,,1.1704292,10.687914,.20475274,.074362107,.085776545,.19589412,.088031501,,,,,,,,,,,,,10.435436,.032357171,.07500913,.1833282,.27501795,.14960684,,,,,,,10.723949,.23314007,.070152096,.080728032,.18030122,.086580403,,,Town
4900990,South Summit District,49,UT,Pre-Kindergarten,12,0,0,.62220502,.37779498,0,0,0,0,0,0,0,.62220502,0,.01415863,.36363637,0,119.10606,.0021054212,.00036530712,.11977551,.0036612137,.86380368,.20162761,.065318577,.2669462,.24937096,.047427665,.10986614,714.6363636363636,-.00049468502,.00027747091,-.0012367126,0,.0018237351,.0043237293,.0017957117,.00059239048,.000096351534,.0016791453,.0013073588,.00050573837,.001369647,.0017302826,.0038866121,.0051616603,1.2371265,,,-.66047144,,1.4324921,,1.6833999,11.125288,.28333864,.038937788,.022877695,.069567434,.078988172,,,,,,,,,,,,,10.566067,.055248648,.082446657,.10328595,.26428583,.17030446,,,,,,,11.152717,.30871195,.033753581,.015413208,.039946165,.074282356,,,Town
4901020,Tintic District,49,UT,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.57507974,.42492023,18.030302,.0025506692,.0016693213,.032597359,.00085763296,.9490037,.3849127,.12109245,.50600517,.49560505,0,.12560867,108.1818181818182,0,-.01470118,.037037045,-.033210799,.049487103,.026909534,.0097819716,.02351216,.015151516,.011673181,.012346343,.023600569,.038461536,.01014385,.12492834,.00371732,.12558414,,,,,.32970273,,,10.720788,.14463161,.067663074,.11947234,.13126455,.11355185,,,,,,,,,,,,,,,,,,,,,,,,,10.738619,.15612003,.057349574,.11105078,.10910065,.10444167,,,Rural
4901050,Tooele District,49,UT,Pre-Kindergarten,12,0,0,.80367464,.19632533,0,0,0,0,0,0,0,.78245956,.021215115,.17613821,.0041337763,.016053349,1231.5575,.009349104,.006835992,.12022375,.010187464,.83493418,.32048643,.096988678,.4174751,.40680379,.034414019,.12722519,7389.345453435724,.032282718,.15255655,.15901497,-.0052063698,.11543503,.14515246,.098755181,.09697783,.016137706,.163606,.12050783,.11606397,.026089521,.16291767,.15567164,.0075853588,.7146377,,,.054964561,,.82099527,,.78165007,11.075696,.2131574,.059566759,.079640165,.069869936,.1293063,,,,,,,,,,,,,10.809173,.10990518,.072060466,.095445022,.12923014,.17906095,,,,,,,11.101164,.22416338,.057546273,.076203078,.058586191,.11769271,,,Town
4901080,Uintah District,49,UT,Pre-Kindergarten,12,0,0,.63343221,.36656779,0,0,0,0,0,0,0,0,.63343221,.27862191,.052108992,.035836898,575.48486,.088497177,.0047219596,.075107634,.0038771878,.81151444,.36283401,.1112269,.47406089,.45922166,.023788445,.14159904,3452.909090909091,.0068918164,.020955039,.22827105,.016786436,.12707359,.027334025,.055612549,.045395859,.011621678,.017094871,.0729101,.05997327,.025944673,.026032509,.3864305,.040222734,.47911641,,,-.96457559,-1.5607197,.76284719,,1.5873781,11.012957,.15626335,.060189016,.083880343,.11572574,.12580203,,,,,,,,,,,,,10.789971,.078468055,.11086354,.16377227,.26385167,.21828339,10.479092,.056122262,.15345517,.14318465,.29888305,.40521267,11.059705,.16942817,.048561979,.072886102,.087012634,.0977121,,2.538028,Town
4901110,Wasatch District,49,UT,Pre-Kindergarten,12,0,0,.91708231,.08291766,0,0,0,0,0,0,0,.91708231,0,.08291766,0,0,485.33334,.0022278004,.0054748957,.16923109,.0038281819,.80936986,.28638846,.084078923,.37046736,.36141896,.083411224,.12136842,2912,.00057594548,.032871984,-.017719805,.01663452,.0626081,.033366833,.019438604,.026935881,.0040532495,.027545851,.022539642,.033179741,.0027635829,.027082998,-.012397057,.016597785,1.2535772,,,-.15197732,,1.4103875,,1.4488239,11.141462,.34546411,.036991164,.037669115,.074015401,.083555833,,,,,,,,,,,,,10.627151,.1378374,.07768093,.057632223,.24205686,.12562329,,,,,,,11.184967,.36902112,.032841131,.035377529,.051092651,.080427103,,,Town
4901140,Washington District,49,UT,Pre-Kindergarten,12,.43797472,.11082286,.1320011,.31920132,0,0,.43797472,.0026709402,0,.10815191,.099337317,.032663785,0,.27846038,.011290813,.029450128,2275.7727,.017665273,.010340136,.12558188,.0088610882,.81211245,.36689529,.11184435,.47873965,.46768731,.06162075,.13409206,13654.63636363636,.027341174,.10719989,.095545724,-.019143483,.097547248,.13243675,.066421025,.082371026,.011517689,.12511304,.082317181,.10628632,.03978755,.12773129,.080420651,.016743856,.53710157,,,-.34381494,-1.0150222,.67358387,,1.020651,10.851161,.26038939,.062053371,.072897926,.12348013,.10890039,,,,,,,,,,,,,10.59788,.10307556,.074341983,.11285795,.23264536,.14134456,10.47084,.12499145,.10228223,.28504917,.34781849,.32458565,10.881803,.27452654,.058004141,.066136971,.10610367,.10332874,,2.4711668,City
4901170,Wayne District,49,UT,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,38.969696,.0075497478,.012046336,.043503921,.0018655305,.92143893,.36660245,.17715888,.54376131,.54335946,.014434671,.12643775,233.8181818181818,-.0036507964,.00082358444,.054093819,-.002769547,.0012506949,.029761896,.0065641594,.021130126,.0001632653,.017462946,.0088530304,.022212887,.0003174603,.019150408,.042966578,.00050678739,.7993781,,,,,.8423481,,,10.682667,.24896356,.036670331,.048519492,.12518544,.043314587,,,,,,,,,,,,,,,,,,,,,,,,,10.696568,.25722644,.038862471,.044943057,.11496909,.045885574,,,Rural
4901200,Weber District,49,UT,Pre-Kindergarten,12,.011698808,.91094422,0,.077356935,0,0,.011698808,.91094422,0,0,0,0,0,.049122058,.028234875,0,2640.5151,.0055188127,.012055342,.11972539,.0098702377,.82731009,.25660887,.10591759,.36252645,.3572686,.043212667,.19990554,15843.09090909091,.082876541,.093851812,.076095559,.036769912,.13900305,.081516325,.063932523,.076154582,.020347247,.064013675,.075082518,.097191244,.062214352,.066353463,.05294456,.021350665,.96432066,1.2968512,.1891671,.027139872,,1.0629086,.92337084,1.0318037,11.102837,.25338572,.046614476,.052740522,.065630488,.11739782,10.945854,.3096467,.04496463,.051192719,.077057317,.094069459,10.892118,.25831568,.11955538,.084416963,.098565392,.1942402,10.875727,.12945636,.061443735,.11760056,.14776209,.18952115,,,,,,,11.122454,.26362252,.04412945,.046726335,.055144351,.11096366,-.016288435,,Suburb
